smiles,T,P,density,red_T
CC(C)C(C)(C)C(C)CCCC(C)(C)C,281.0,1.0,792.465145282909,0.3990858811428289
CC(C)C(C)(C)C(C)CCCC(C)(C)C,304.0,1.0,779.3394614653207,0.4317512735495373
CC(C)C(C)(C)C(C)CCCC(C)(C)C,328.0,1.0,764.6877424057272,0.4658369004087113
CC(C)C(C)(C)C(C)CCCC(C)(C)C,351.0,1.0,749.7309646924281,0.4985022928154197
CC(C)C(C)(C)C(C)CCCC(C)(C)C,375.0,1.0,733.1685389590492,0.5325879196745937
CC(C)C(C)(C)C(C)CCCC(C)(C)C,398.0,1.0,716.3806673500391,0.5652533120813021
CC(C)C(C)(C)C(C)CCCC(C)(C)C,422.0,1.0,697.9075349428749,0.5993389389404762
CC(C)C(C)(C)C(C)CCCC(C)(C)C,445.0,1.0,679.2885694381538,0.6320043313471846
CC(C)C(C)(C)C(C)CCCC(C)(C)C,469.0,1.0,658.9047303572042,0.6660899582063585
CC(C)C(C)(C)C(C)CCCC(C)(C)C,492.0,1.0,638.4546709567721,0.6987553506130669
CC(C)C(C)(C)C(C)CCCC(C)(C)C,516.0,1.0,616.1601252020373,0.732840977472241
CC(C)C(C)(C)C(C)CCCC(C)(C)C,539.0,1.0,593.8789719058943,0.7655063698789494
CC(C)C(C)(C)C(C)CCCC(C)(C)C,563.0,1.0,569.6737194773741,0.7995919967381233
CC(C)C(C)(C)C(C)CCCC(C)(C)C,586.0,1.0,545.5614722855203,0.8322573891448318
CC(C)C(C)(C)C(C)CCCC(C)(C)C,610.0,1.0,519.4455131832146,0.8663430160040058
CC(C)C(C)(C)C(C)CCCC(C)(C)C,633.0,1.0,493.50217209564977,0.8990084084107142
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,304.0,1.0,813.6974676898618,0.3987989736993219
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,329.0,1.0,799.6107102330634,0.4315949419311741
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,355.0,1.0,784.2396848211663,0.4657027488923003
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,380.0,1.0,768.7667780243164,0.4984987171241524
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,406.0,1.0,751.9541572987657,0.5326065240852786
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,431.0,1.0,735.0951011618642,0.5654024923171308
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,457.0,1.0,716.8408851226598,0.599510299278257
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,482.0,1.0,698.5956796457067,0.6323062675101091
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,508.0,1.0,678.8998682928487,0.6664140744712354
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,533.0,1.0,659.2685134758441,0.6992100427030875
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,559.0,1.0,638.1311068093324,0.7333178496642137
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,584.0,1.0,617.1136026522763,0.7661138178960658
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,610.0,1.0,594.5346006721111,0.8002216248571921
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,635.0,1.0,572.1309471750033,0.8330175930890442
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,661.0,1.0,548.1103498811842,0.8671254000501704
CC(C)C(CC(C(C)C)C(C)(C)C(C)(C)C)C(C)C,686.0,1.0,524.3205470440249,0.8999213682820225
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,305.0,1.0,797.5532673135862,0.3995015596184512
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,330.0,1.0,782.7483443086418,0.4322475890953734
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,356.0,1.0,766.541314389717,0.4663034597513725
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,381.0,1.0,750.1788721659599,0.4990494892282947
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,407.0,1.0,732.3520222594699,0.5331053598842939
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,432.0,1.0,714.4320608169,0.5658513893612162
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,458.0,1.0,694.9853909228448,0.5999072600172152
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,483.0,1.0,675.5079102614623,0.6326532894941375
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,509.0,1.0,654.4414203798417,0.6667091601501366
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,534.0,1.0,633.4064204996464,0.6994551896270588
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,560.0,1.0,610.7201106304608,0.7335110602830579
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,585.0,1.0,588.1275915314527,0.7662570897599802
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,611.0,1.0,563.8214616747017,0.8003129604159792
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,636.0,1.0,539.671423356881,0.8330589898929015
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,662.0,1.0,513.7454735125647,0.8671148605489006
CC(C)CC(C)(C)C(C)(C)CCCCCC(C)(C)C,687.0,1.0,488.0379159759312,0.8998608900258228
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,283.0,1.0,794.5086297401348,0.3992401228463685
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,307.0,1.0,779.9575638103381,0.4330979424517143
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,330.0,1.0,765.3780284383672,0.4655450195735039
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,354.0,1.0,749.5022379397032,0.4994028391788497
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,377.0,1.0,733.653174855901,0.5318499163006394
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,401.0,1.0,716.4526597883695,0.5657077359059851
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,425.0,1.0,698.5756896218418,0.599565555511331
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,448.0,1.0,680.8088293563371,0.6320126326331206
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,472.0,1.0,661.607134620942,0.6658704522384663
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,495.0,1.0,642.5707466436061,0.698317529360256
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,519.0,1.0,622.0443273393435,0.7321753489656018
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,543.0,1.0,600.8414529360848,0.7660331685709475
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,566.0,1.0,579.8872677770462,0.7984802456927371
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,590.0,1.0,557.3596688049201,0.8323380652980829
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,613.0,1.0,535.1359559340503,0.8647851424198726
CC(C)CC(C)(C)CC(C)CCC(C)C(C)C,637.0,1.0,511.28363239305673,0.8986429620252183
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,310.0,1.0,797.0685566854871,0.3997826227218452
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,336.0,1.0,781.6168071207652,0.4333127781759354
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,362.0,1.0,765.3501979823338,0.4668429336300257
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,387.0,1.0,748.9407765056767,0.499083467720497
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,413.0,1.0,731.0757889726613,0.5326136231745873
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,439.0,1.0,712.3959418659365,0.5661437786286776
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,465.0,1.0,692.9012351855022,0.5996739340827678
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,491.0,1.0,672.5916689313584,0.633204089536858
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,516.0,1.0,652.2947886895934,0.6654446236273295
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,542.0,1.0,630.3868440408655,0.6989747790814197
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,568.0,1.0,607.6640398184284,0.7325049345355099
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,594.0,1.0,584.1263760222819,0.7660350899896001
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,620.0,1.0,559.7738526524257,0.7995652454436905
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,645.0,1.0,535.5895136455526,0.8318057795341618
CC(C)CC(C)(CC(C)C(C)C)CC(C)(C)C(C)C,671.0,1.0,509.6386118811126,0.865335934988252
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,285.0,1.0,803.8336386173322,0.3992235668579333
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,309.0,1.0,789.8880814255689,0.4328423935407066
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,333.0,1.0,775.3239656561029,0.46646122022348
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,356.0,1.0,760.7862524338918,0.4986792624611377
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,380.0,1.0,745.0107927830913,0.5322980891439111
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,404.0,1.0,728.6167745545882,0.5659169158266845
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,428.0,1.0,711.6041977483824,0.5995357425094577
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,452.0,1.0,693.9730623644738,0.6331545691922311
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,475.0,1.0,676.4961220117553,0.6653726114298889
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,499.0,1.0,657.6536427465123,0.6989914381126622
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,523.0,1.0,638.1926049035667,0.7326102647954356
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,547.0,1.0,618.1130084829182,0.7662290914782088
CC(C)CC(C)CC(C(C)C)C(C)(C)C(C)C,571.0,1.0,597.4148534845672,0.7998479181609822
