smiles,T,P,hvap,red_T
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,297.0,1.0,73.99039839477817,0.3988706361081935
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,322.0,1.0,72.01109375653971,0.4324456054775701
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,347.0,1.0,70.00567139412986,0.4660205748469467
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,372.0,1.0,67.97413130754869,0.4995955442163233
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,396.0,1.0,65.99928126953033,0.5318275148109248
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,421.0,1.0,63.91655044357329,0.5654024841803014
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,446.0,1.0,61.8077018934449,0.5989774535496779
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,471.0,1.0,59.67273561914515,0.6325524229190544
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,496.0,1.0,57.51165162067405,0.666127392288431
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,521.0,1.0,55.32444989803159,0.6997023616578076
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,546.0,1.0,53.11113045121778,0.7332773310271842
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,571.0,1.0,50.871693280232606,0.7668523003965607
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,595.0,1.0,48.69726204118644,0.7990842709911622
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,620.0,1.0,46.40663413082542,0.8326592403605388
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,645.0,1.0,44.08988849629305,0.8662342097299154
CC(C)C(C)(CCCCC(C)(C)C)C(C)(C)C,670.0,1.0,41.74702513758932,0.8998091790992919
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,290.0,1.0,68.62117707997403,0.3990146535486668
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,314.0,1.0,66.85361676259897,0.432036555911315
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,339.0,1.0,64.99483648110693,0.466434370872407
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,363.0,1.0,63.19353865801726,0.4994562732350553
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,387.0,1.0,61.375716342332666,0.5324781755977036
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,411.0,1.0,59.54136953405315,0.565500077960352
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,436.0,1.0,57.613019991202286,0.5998978929214439
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,460.0,1.0,55.74493567720814,0.6329197952840921
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,484.0,1.0,53.86032687061908,0.6659416976467405
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,508.0,1.0,51.9591935714351,0.6989636000093887
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,533.0,1.0,49.96127476722541,0.7333614149704807
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,557.0,1.0,48.02640396232681,0.766383317333129
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,581.0,1.0,46.07500866483328,0.7994052196957773
CC(C)C(C)C(C)CC(C)(C)C(C)C(C)C,605.0,1.0,44.10708887474483,0.8324271220584255
